user_id,signup_date,platform,acquisition_channel,country,plan
108589,2026-08-18,Mobile,Organic,India,Pro Trial
108590,2026-08-04,Desktop,Organic,Canada,Free
108591,2026-08-24,Desktop,Paid Search,India,Free
108592,2026-07-01,Mobile,Content,India,Free
108593,2026-08-12,Desktop,Organic,US,Free
108594,2026-07-27,Mobile,Paid Social,Canada,Free
108595,2026-07-06,Mobile,Paid Social,India,Pro Trial
108596,2026-07-15,Desktop,Paid Social,Canada,Pro Trial
108597,2026-07-29,Desktop,Paid Search,India,Pro Trial
108598,2026-07-18,Mobile,Content,India,Free
108599,2026-07-30,Desktop,Paid Social,US,Free
108600,2026-08-09,Desktop,Referral,India,Free
108601,2026-07-23,Mobile,Content,US,Pro Trial
108602,2026-08-25,Mobile,Referral,US,Free
108603,2026-07-31,Mobile,Organic,UK,Pro Trial
108604,2026-07-04,Mobile,Paid Social,US,Free
108605,2026-08-16,Mobile,Paid Social,US,Free
108606,2026-08-23,Mobile,Content,India,Free
108607,2026-07-06,Mobile,Referral,India,Free
108608,2026-07-24,Desktop,Organic,India,Free
108609,2026-08-30,Mobile,Paid Social,US,Free
108610,2026-09-02,Desktop,Content,UK,Free
108611,2026-09-05,Mobile,Paid Search,India,Free
108612,2026-08-09,Desktop,Referral,India,Free
108613,2026-09-03,Desktop,Organic,Canada,Free
108614,2026-07-12,Mobile,Paid Search,India,Free
108615,2026-08-03,Mobile,Paid Search,US,Free
108616,2026-09-02,Desktop,Referral,India,Free
108617,2026-08-22,Mobile,Referral,Australia,Free
108618,2026-07-12,Mobile,Referral,US,Free
108619,2026-09-02,Mobile,Paid Search,Australia,Free
108620,2026-07-07,Mobile,Organic,US,Free
108621,2026-07-31,Desktop,Organic,US,Pro Trial
108622,2026-08-01,Mobile,Paid Social,US,Pro Trial
108623,2026-07-28,Desktop,Referral,India,Free
108624,2026-08-06,Mobile,Organic,UK,Free
108625,2026-07-05,Desktop,Paid Search,India,Free
108626,2026-08-15,Mobile,Content,US,Free
108627,2026-08-04,Mobile,Paid Social,India,Free
108628,2026-08-24,Mobile,Paid Search,US,Free
108629,2026-07-14,Mobile,Paid Search,Canada,Free
108630,2026-08-31,Desktop,Organic,US,Free
108631,2026-08-05,Mobile,Organic,India,Free
108632,2026-07-30,Mobile,Organic,India,Pro Trial
108633,2026-09-06,Desktop,Referral,India,Pro Trial
108634,2026-08-27,Mobile,Paid Search,India,Free
108635,2026-08-01,Desktop,Organic,India,Free
108636,2026-08-28,Desktop,Organic,India,Pro Trial
108637,2026-08-05,Mobile,Content,US,Free
108638,2026-08-19,Mobile,Referral,India,Free
108639,2026-07-25,Mobile,Organic,US,Free
108640,2026-09-06,Mobile,Paid Search,India,Free
108641,2026-08-21,Desktop,Content,US,Pro Trial
108642,2026-07-25,Desktop,Content,UK,Free
108643,2026-08-04,Mobile,Referral,India,Free
108644,2026-09-07,Desktop,Paid Search,US,Free
108645,2026-08-21,Desktop,Paid Social,India,Free
108646,2026-09-01,Mobile,Paid Search,Australia,Free
108647,2026-08-10,Mobile,Organic,India,Pro Trial
108648,2026-08-14,Mobile,Referral,India,Free
108649,2026-08-30,Desktop,Content,US,Free
108650,2026-07-12,Mobile,Referral,India,Free
108651,2026-08-25,Desktop,Referral,India,Free
108652,2026-07-13,Mobile,Referral,India,Free
108653,2026-08-02,Desktop,Organic,US,Free
108654,2026-09-04,Mobile,Referral,US,Free
108655,2026-08-19,Mobile,Content,US,Free
108656,2026-08-24,Desktop,Paid Social,Canada,Free
108657,2026-08-21,Mobile,Organic,India,Free
108658,2026-08-23,Desktop,Referral,India,Free
108659,2026-07-13,Mobile,Referral,UK,Pro Trial
108660,2026-08-20,Desktop,Paid Search,US,Free
108661,2026-07-06,Desktop,Organic,US,Free
108662,2026-07-20,Mobile,Paid Social,India,Free
108663,2026-08-12,Desktop,Paid Search,US,Pro Trial
108664,2026-07-24,Desktop,Paid Social,US,Free
108665,2026-08-02,Mobile,Organic,Canada,Free
108666,2026-08-03,Desktop,Organic,India,Free
108667,2026-09-05,Mobile,Paid Social,India,Free
108668,2026-07-30,Mobile,Paid Social,India,Free
108669,2026-08-10,Mobile,Referral,US,Free
108670,2026-08-22,Desktop,Paid Social,UK,Free
108671,2026-08-16,Mobile,Paid Social,India,Free
108672,2026-07-19,Mobile,Content,Canada,Free
108673,2026-09-03,Mobile,Organic,Canada,Free
108674,2026-08-26,Mobile,Organic,US,Free
108675,2026-09-06,Desktop,Organic,India,Free
108676,2026-08-16,Desktop,Paid Social,India,Pro Trial
108677,2026-07-07,Desktop,Content,Canada,Free
108678,2026-08-04,Desktop,Paid Social,India,Free
108679,2026-07-08,Mobile,Referral,India,Free
108680,2026-07-03,Desktop,Paid Search,India,Free
108681,2026-08-30,Mobile,Paid Social,India,Free
108682,2026-08-18,Mobile,Organic,India,Free
108683,2026-08-16,Desktop,Paid Search,UK,Free
108684,2026-08-30,Desktop,Organic,US,Pro Trial
108685,2026-08-11,Mobile,Paid Search,UK,Pro Trial
108686,2026-09-07,Mobile,Content,India,Free
108687,2026-08-05,Mobile,Organic,Canada,Free
108688,2026-08-02,Mobile,Organic,Canada,Free
108689,2026-07-08,Mobile,Paid Search,India,Free
108690,2026-08-31,Mobile,Referral,India,Pro Trial
108691,2026-08-15,Desktop,Paid Search,India,Free
108692,2026-08-22,Mobile,Paid Search,India,Free
108693,2026-07-10,Desktop,Organic,US,Free
108694,2026-08-30,Mobile,Organic,US,Free
108695,2026-07-01,Mobile,Organic,India,Free
108696,2026-07-29,Mobile,Organic,Canada,Free
108697,2026-07-13,Mobile,Paid Search,US,Free
108698,2026-08-12,Mobile,Organic,Canada,Free
108699,2026-07-17,Desktop,Organic,India,Free
108700,2026-08-24,Mobile,Organic,India,Free
108701,2026-08-31,Desktop,Organic,US,Free
108702,2026-08-29,Desktop,Paid Search,US,Free
108703,2026-08-13,Mobile,Organic,Canada,Free
108704,2026-07-22,Desktop,Organic,US,Free
108705,2026-07-12,Desktop,Organic,India,Free
108706,2026-08-10,Mobile,Organic,Canada,Free
108707,2026-07-13,Desktop,Paid Social,Canada,Free
108708,2026-08-10,Mobile,Paid Social,India,Free
108709,2026-09-03,Desktop,Referral,UK,Pro Trial
108710,2026-07-24,Desktop,Organic,US,Free
108711,2026-08-01,Desktop,Paid Search,Canada,Free
108712,2026-08-17,Mobile,Paid Search,India,Free
108713,2026-07-10,Desktop,Paid Search,UK,Free
108714,2026-07-15,Mobile,Paid Social,India,Free
108715,2026-07-22,Mobile,Referral,India,Pro Trial
108716,2026-08-30,Mobile,Paid Social,Canada,Free
108717,2026-08-10,Mobile,Organic,US,Free
108718,2026-07-23,Desktop,Organic,Australia,Pro Trial
108719,2026-07-12,Desktop,Organic,US,Free
108720,2026-08-01,Desktop,Content,India,Free
108721,2026-07-15,Mobile,Paid Social,India,Free
108722,2026-07-14,Mobile,Referral,US,Free
108723,2026-07-14,Desktop,Content,India,Free
108724,2026-08-01,Mobile,Paid Search,India,Pro Trial
108725,2026-07-24,Mobile,Organic,UK,Pro Trial
108726,2026-07-23,Desktop,Referral,India,Free
108727,2026-07-01,Mobile,Paid Search,India,Free
108728,2026-07-26,Mobile,Paid Search,UK,Free
108729,2026-07-24,Mobile,Paid Search,Canada,Pro Trial
108730,2026-07-17,Mobile,Organic,India,Free
108731,2026-08-01,Mobile,Referral,Australia,Free
108732,2026-08-26,Mobile,Paid Social,UK,Free
108733,2026-07-22,Mobile,Paid Search,India,Free
108734,2026-08-23,Mobile,Organic,India,Free
108735,2026-07-15,Desktop,Paid Social,India,Free
108736,2026-08-23,Mobile,Organic,India,Free
108737,2026-07-22,Mobile,Organic,Canada,Free
108738,2026-07-17,Desktop,Paid Social,India,Free
108739,2026-07-02,Mobile,Paid Search,India,Free
108740,2026-08-02,Desktop,Organic,India,Free
108741,2026-08-18,Desktop,Paid Social,India,Free
108742,2026-08-09,Mobile,Organic,India,Free
108743,2026-07-31,Mobile,Paid Search,India,Pro Trial
108744,2026-08-05,Mobile,Referral,Canada,Free
108745,2026-07-29,Mobile,Referral,India,Free
108746,2026-08-06,Mobile,Referral,US,Free
108747,2026-07-19,Desktop,Paid Social,India,Pro Trial
108748,2026-08-19,Mobile,Organic,India,Free
108749,2026-08-09,Mobile,Organic,Canada,Pro Trial
108750,2026-08-29,Desktop,Paid Social,US,Pro Trial
108751,2026-07-06,Mobile,Organic,Australia,Free
108752,2026-07-04,Desktop,Organic,US,Free
108753,2026-07-26,Mobile,Referral,India,Pro Trial
108754,2026-07-31,Mobile,Organic,Canada,Free
108755,2026-08-19,Desktop,Paid Social,India,Free
108756,2026-08-28,Desktop,Organic,India,Pro Trial
108757,2026-08-10,Mobile,Referral,India,Free
108758,2026-07-04,Mobile,Organic,US,Free
108759,2026-08-19,Mobile,Organic,US,Pro Trial
108760,2026-07-19,Desktop,Organic,US,Pro Trial
108761,2026-07-22,Mobile,Organic,UK,Free
108762,2026-07-29,Desktop,Paid Social,UK,Pro Trial
108763,2026-08-21,Mobile,Content,India,Free
108764,2026-07-12,Mobile,Paid Search,US,Free
108765,2026-08-26,Mobile,Paid Search,Canada,Free
108766,2026-08-16,Mobile,Paid Search,India,Free
108767,2026-08-13,Mobile,Paid Search,US,Free
108768,2026-08-08,Mobile,Paid Search,India,Free
108769,2026-08-20,Mobile,Organic,India,Free
108770,2026-07-11,Mobile,Organic,India,Free
108771,2026-07-19,Mobile,Paid Search,India,Free
108772,2026-09-03,Desktop,Paid Search,Australia,Free
108773,2026-07-19,Mobile,Referral,US,Pro Trial
108774,2026-09-06,Desktop,Referral,India,Free
108775,2026-08-15,Mobile,Referral,US,Free
108776,2026-08-12,Mobile,Paid Social,India,Free
108777,2026-08-31,Mobile,Organic,India,Free
108778,2026-07-09,Desktop,Paid Search,Australia,Free
108779,2026-08-20,Mobile,Paid Social,US,Free
108780,2026-07-16,Desktop,Paid Search,India,Free
108781,2026-07-29,Mobile,Organic,Canada,Pro Trial
108782,2026-08-02,Desktop,Organic,India,Free
108783,2026-09-06,Desktop,Organic,UK,Free
108784,2026-07-04,Mobile,Paid Social,US,Free
108785,2026-08-23,Mobile,Paid Search,US,Free
108786,2026-07-29,Mobile,Referral,India,Free
108787,2026-07-29,Mobile,Paid Social,Australia,Free
108788,2026-07-25,Desktop,Paid Social,Australia,Free
108789,2026-07-09,Desktop,Paid Social,India,Pro Trial
108790,2026-07-15,Desktop,Paid Social,India,Free
108791,2026-09-01,Desktop,Organic,India,Free
108792,2026-08-03,Mobile,Referral,UK,Free
108793,2026-07-18,Desktop,Paid Social,India,Free
108794,2026-07-23,Mobile,Paid Social,UK,Free
108795,2026-08-29,Mobile,Referral,US,Free
108796,2026-07-26,Mobile,Paid Social,India,Free
108797,2026-07-03,Mobile,Referral,Australia,Free
108798,2026-07-16,Mobile,Organic,US,Free
108799,2026-07-15,Mobile,Referral,India,Pro Trial
108800,2026-07-10,Mobile,Organic,US,Free
108801,2026-07-28,Mobile,Paid Search,Canada,Pro Trial
108802,2026-08-08,Mobile,Referral,US,Free
108803,2026-07-29,Mobile,Organic,India,Free
108804,2026-08-08,Mobile,Referral,Canada,Free
108805,2026-07-21,Mobile,Paid Search,India,Free
108806,2026-08-02,Mobile,Paid Search,India,Free
108807,2026-08-02,Mobile,Organic,India,Pro Trial
108808,2026-08-04,Mobile,Referral,UK,Free
108809,2026-09-01,Mobile,Content,India,Pro Trial
108810,2026-07-29,Desktop,Organic,India,Free
108811,2026-08-09,Mobile,Organic,India,Free
108812,2026-08-28,Mobile,Organic,UK,Free
108813,2026-07-03,Mobile,Paid Social,US,Free
108814,2026-07-17,Mobile,Organic,India,Free
108815,2026-08-02,Desktop,Paid Search,UK,Free
108816,2026-08-31,Mobile,Paid Social,India,Pro Trial
108817,2026-08-20,Mobile,Paid Social,US,Pro Trial
108818,2026-09-04,Desktop,Referral,India,Free
108819,2026-07-23,Mobile,Organic,India,Pro Trial
108820,2026-08-08,Mobile,Referral,Canada,Free
108821,2026-08-04,Mobile,Organic,India,Pro Trial
108822,2026-07-14,Mobile,Paid Search,India,Free
108823,2026-07-01,Desktop,Content,India,Free
108824,2026-08-15,Mobile,Organic,India,Pro Trial
108825,2026-08-12,Mobile,Organic,India,Pro Trial
108826,2026-07-25,Desktop,Referral,UK,Pro Trial
108827,2026-07-19,Mobile,Content,US,Free
108828,2026-07-05,Desktop,Referral,India,Free
108829,2026-09-07,Mobile,Paid Social,Canada,Free
108830,2026-07-19,Mobile,Paid Search,India,Free
108831,2026-07-05,Mobile,Paid Social,US,Free
108832,2026-08-04,Mobile,Organic,India,Free
108833,2026-07-15,Desktop,Organic,US,Pro Trial
108834,2026-07-05,Mobile,Referral,Australia,Free
108835,2026-08-16,Mobile,Referral,India,Free
108836,2026-07-17,Mobile,Organic,India,Free
108837,2026-09-01,Mobile,Paid Search,India,Free
108838,2026-08-09,Mobile,Paid Search,Canada,Pro Trial
108839,2026-07-25,Mobile,Content,India,Pro Trial
108840,2026-07-31,Mobile,Referral,US,Free
108841,2026-08-19,Desktop,Organic,India,Free
108842,2026-07-31,Mobile,Referral,US,Free
108843,2026-08-01,Desktop,Referral,India,Free
108844,2026-07-02,Mobile,Paid Social,India,Free
108845,2026-07-10,Desktop,Organic,India,Free
108846,2026-07-10,Mobile,Paid Search,US,Free
108847,2026-07-07,Mobile,Organic,India,Free
108848,2026-09-04,Mobile,Referral,India,Free
108849,2026-08-15,Desktop,Organic,India,Free
108850,2026-07-04,Mobile,Referral,UK,Free
108851,2026-07-01,Mobile,Content,US,Free
108852,2026-08-29,Desktop,Paid Social,US,Free
108853,2026-08-20,Mobile,Paid Search,US,Free
108854,2026-07-20,Mobile,Paid Social,US,Free
108855,2026-07-28,Desktop,Paid Social,Australia,Free
108856,2026-09-01,Desktop,Paid Search,India,Free
108857,2026-07-20,Desktop,Paid Search,India,Free
108858,2026-08-27,Mobile,Paid Social,UK,Free
108859,2026-08-19,Mobile,Paid Search,India,Free
108860,2026-08-05,Mobile,Organic,India,Free
108861,2026-08-29,Mobile,Paid Search,UK,Pro Trial
108862,2026-08-02,Desktop,Paid Social,US,Free
108863,2026-09-03,Desktop,Organic,Canada,Free
108864,2026-07-21,Mobile,Paid Search,India,Pro Trial
108865,2026-07-23,Mobile,Paid Social,US,Free
108866,2026-08-14,Desktop,Organic,India,Free
108867,2026-08-16,Mobile,Organic,India,Free
108868,2026-07-26,Mobile,Paid Social,US,Pro Trial
108869,2026-08-06,Mobile,Content,UK,Pro Trial
108870,2026-08-13,Mobile,Organic,US,Free
108871,2026-08-11,Mobile,Organic,India,Free
108872,2026-07-10,Desktop,Paid Search,India,Free
108873,2026-08-13,Desktop,Paid Social,UK,Pro Trial
108874,2026-08-14,Desktop,Referral,India,Free
108875,2026-08-03,Mobile,Organic,India,Free
108876,2026-07-21,Desktop,Organic,UK,Free
108877,2026-08-05,Mobile,Organic,US,Free
108878,2026-07-29,Mobile,Paid Social,US,Free
108879,2026-08-08,Mobile,Organic,India,Pro Trial
108880,2026-08-15,Desktop,Paid Search,Canada,Free
108881,2026-07-31,Mobile,Organic,India,Free
108882,2026-07-18,Mobile,Content,India,Free
108883,2026-08-17,Desktop,Organic,India,Free
108884,2026-07-21,Mobile,Paid Search,Australia,Free
108885,2026-07-21,Mobile,Organic,US,Free
108886,2026-07-17,Mobile,Organic,US,Free
108887,2026-07-27,Mobile,Paid Social,Australia,Pro Trial
108888,2026-08-14,Desktop,Paid Search,UK,Free
108889,2026-08-16,Mobile,Paid Search,India,Free
108890,2026-07-13,Mobile,Paid Search,Canada,Free
108891,2026-07-15,Mobile,Referral,UK,Free
108892,2026-08-02,Mobile,Organic,India,Free
108893,2026-07-25,Mobile,Organic,UK,Free
108894,2026-07-07,Mobile,Organic,India,Pro Trial
108895,2026-09-01,Mobile,Organic,India,Free
108896,2026-08-08,Mobile,Referral,India,Pro Trial
108897,2026-07-23,Mobile,Paid Search,India,Free
108898,2026-08-16,Desktop,Organic,India,Free
108899,2026-07-25,Mobile,Referral,Canada,Free
108900,2026-08-23,Mobile,Paid Search,India,Free
108901,2026-08-13,Mobile,Referral,India,Free
108902,2026-09-07,Desktop,Organic,India,Pro Trial
108903,2026-07-31,Desktop,Paid Search,India,Free
108904,2026-07-22,Mobile,Paid Social,India,Pro Trial
108905,2026-08-21,Mobile,Paid Search,US,Free
108906,2026-09-01,Desktop,Referral,India,Free
108907,2026-07-18,Mobile,Organic,Australia,Free
108908,2026-07-03,Mobile,Paid Search,India,Free
108909,2026-08-08,Mobile,Paid Social,US,Free
108910,2026-07-09,Mobile,Referral,UK,Free
108911,2026-07-15,Desktop,Organic,US,Free
108912,2026-07-31,Mobile,Paid Social,India,Free
108913,2026-08-16,Mobile,Content,India,Free
108914,2026-08-18,Desktop,Organic,India,Pro Trial
108915,2026-07-07,Mobile,Paid Search,India,Pro Trial
108916,2026-07-02,Mobile,Organic,US,Free
108917,2026-08-13,Desktop,Content,US,Free
108918,2026-08-27,Desktop,Content,Canada,Free
108919,2026-08-23,Mobile,Organic,India,Free
108920,2026-08-24,Mobile,Organic,UK,Free
108921,2026-07-15,Desktop,Organic,US,Pro Trial
108922,2026-07-03,Mobile,Organic,Australia,Free
108923,2026-08-22,Mobile,Paid Social,US,Free
108924,2026-08-15,Mobile,Referral,India,Free
108925,2026-08-21,Desktop,Paid Social,UK,Pro Trial
108926,2026-07-18,Desktop,Paid Search,UK,Free
108927,2026-07-30,Desktop,Referral,India,Free
108928,2026-08-31,Mobile,Organic,India,Free
108929,2026-07-28,Mobile,Organic,Australia,Free
108930,2026-08-29,Desktop,Paid Social,India,Free
108931,2026-08-06,Mobile,Paid Search,Canada,Pro Trial
108932,2026-09-05,Mobile,Organic,India,Free
108933,2026-08-09,Mobile,Paid Search,Australia,Free
108934,2026-07-16,Desktop,Organic,India,Free
108935,2026-08-17,Mobile,Paid Social,Canada,Free
108936,2026-08-21,Mobile,Organic,Canada,Free
108937,2026-08-25,Mobile,Content,India,Pro Trial
108938,2026-07-13,Desktop,Paid Social,India,Free
108939,2026-08-23,Desktop,Paid Search,UK,Free
108940,2026-08-11,Mobile,Paid Social,India,Free
108941,2026-08-22,Mobile,Organic,US,Free
108942,2026-08-15,Mobile,Organic,US,Free
108943,2026-07-02,Mobile,Paid Social,India,Free
108944,2026-09-04,Desktop,Referral,India,Free
108945,2026-08-05,Desktop,Organic,India,Free
108946,2026-08-08,Mobile,Referral,India,Free
108947,2026-08-12,Mobile,Paid Search,India,Free
108948,2026-07-09,Mobile,Referral,India,Free
108949,2026-07-23,Desktop,Organic,India,Free
108950,2026-07-09,Desktop,Content,India,Free
108951,2026-07-07,Mobile,Paid Social,India,Free
108952,2026-07-16,Mobile,Content,US,Free
108953,2026-07-17,Desktop,Organic,India,Pro Trial
108954,2026-07-22,Desktop,Organic,UK,Free
108955,2026-07-19,Desktop,Content,US,Free
108956,2026-07-03,Mobile,Paid Search,India,Free
108957,2026-08-19,Mobile,Paid Social,India,Free
108958,2026-08-20,Mobile,Content,UK,Free
108959,2026-07-11,Mobile,Paid Social,India,Free
108960,2026-07-22,Mobile,Paid Social,Australia,Free
108961,2026-08-13,Mobile,Referral,US,Free
108962,2026-07-15,Mobile,Organic,Canada,Free
108963,2026-08-30,Desktop,Organic,US,Pro Trial
108964,2026-08-18,Mobile,Paid Social,Canada,Free
108965,2026-07-20,Mobile,Organic,US,Free
108966,2026-07-13,Mobile,Content,US,Free
108967,2026-08-18,Desktop,Referral,India,Pro Trial
108968,2026-07-08,Desktop,Paid Social,US,Free
108969,2026-08-14,Mobile,Paid Search,India,Free
108970,2026-07-26,Desktop,Referral,India,Free
108971,2026-07-03,Mobile,Organic,India,Free
108972,2026-08-25,Mobile,Organic,India,Free
108973,2026-07-04,Mobile,Paid Search,India,Free
108974,2026-07-27,Desktop,Organic,India,Free
108975,2026-08-02,Mobile,Content,India,Free
108976,2026-08-31,Mobile,Referral,India,Free
108977,2026-09-07,Mobile,Organic,Canada,Free
108978,2026-07-03,Desktop,Referral,India,Free
108979,2026-08-30,Mobile,Content,India,Pro Trial
108980,2026-07-26,Mobile,Paid Social,India,Free
108981,2026-07-06,Mobile,Paid Search,India,Pro Trial
108982,2026-08-15,Mobile,Organic,Canada,Free
108983,2026-07-17,Mobile,Organic,Australia,Pro Trial
108984,2026-08-17,Mobile,Paid Search,India,Free
108985,2026-07-20,Desktop,Referral,India,Free
108986,2026-08-17,Mobile,Paid Search,US,Free
108987,2026-08-03,Desktop,Organic,Canada,Free
108988,2026-07-31,Desktop,Referral,India,Free
108989,2026-08-09,Mobile,Paid Social,US,Free
108990,2026-07-21,Mobile,Referral,US,Free
108991,2026-07-18,Mobile,Referral,US,Free
108992,2026-07-24,Mobile,Organic,Canada,Free
108993,2026-07-11,Mobile,Referral,India,Free
108994,2026-08-13,Desktop,Paid Search,Australia,Free
108995,2026-07-12,Desktop,Content,US,Free
108996,2026-07-30,Mobile,Organic,US,Free
108997,2026-08-07,Mobile,Organic,India,Free
108998,2026-07-03,Mobile,Paid Search,India,Free
108999,2026-07-08,Desktop,Paid Search,India,Pro Trial
109000,2026-08-26,Mobile,Organic,UK,Free
109001,2026-08-05,Desktop,Organic,Canada,Pro Trial
109002,2026-08-26,Desktop,Organic,India,Free
109003,2026-08-15,Mobile,Content,India,Free
109004,2026-07-18,Mobile,Organic,India,Free
109005,2026-08-27,Mobile,Paid Social,US,Free
109006,2026-07-06,Mobile,Paid Social,India,Free
109007,2026-08-21,Desktop,Paid Social,India,Free
109008,2026-07-16,Mobile,Paid Social,US,Free
109009,2026-08-05,Mobile,Organic,US,Pro Trial
109010,2026-09-04,Mobile,Organic,Canada,Free
109011,2026-07-22,Mobile,Content,US,Free
109012,2026-07-29,Desktop,Paid Social,India,Free
109013,2026-08-30,Mobile,Paid Search,US,Free
109014,2026-07-17,Desktop,Organic,India,Free
109015,2026-07-25,Desktop,Paid Search,US,Free
109016,2026-08-29,Mobile,Paid Search,US,Free
109017,2026-08-02,Desktop,Referral,Australia,Free
109018,2026-07-04,Desktop,Organic,India,Pro Trial
109019,2026-08-22,Mobile,Content,Canada,Free
109020,2026-08-11,Desktop,Paid Social,US,Free
